,price,product_detail,hyperlink
277,630.00,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-gaming-8g/p/N82E16814137254
278,788.00,EVGA GeForce GTX 1080 SC GAMING ACX 3.0   08G-P4-6183-KR   8GB GDDR5X   LED   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6183-kr/p/N82E16814487244
279,610.00,EVGA GeForce GTX 1070 FTW HYBRID GAMING   08G-P4-6278-KR   8GB GDDR5   RGB LED   All-In-One Watercooling with 10CM FAN   10 Power Phases   Double BIOS   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6278-kr/p/N82E16814487264
280,89.99,MINGYING GTX 750TI 2GBD5  GeForce GTX 750 Ti  2GB  GDDR5 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card 2560 * 1600 60Hz DVI HDMI VGA,https://www.newegg.com/mingying-geforce-gtx-750-ti-750ti-2gd5/p/1FT-009P-00002
281,759.99,ASUS GeForce RTX 2080 Advanced Overclocked 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP USB Type-C Graphics Card (DUAL-RTX2080-A8G),https://www.newegg.com/asus-geforce-rtx-2080-dual-rtx2080-a8g/p/N82E16814126269
282,869.00,EVGA GeForce GTX 1080 FTW2 GAMING iCX   08G-P4-6686-KR   8GB GDDR5X   RGB LED   9 Thermal Sensors   Asynchronous Fan Control   Thermal Display LED System   Optimized Airflow Fin Design   Die Cast/Form Fitted,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6686-kr/p/N82E16814487319
283,65.09,EVGA GT 710 2GB DDR3 64bit Single Slot   Dual DVI 02G-P3-2717-KR,https://www.newegg.com/evga-geforce-gt-710-02g-p3-2717-kr/p/1FT-001K-00386
284,49.98,EVGA GeForce GT 710 DirectX 12 01G-P3-2711-KR 1GB 64-Bit DDR3 PCI Express 2.0 Low Profile Video Card,https://www.newegg.com/evga-geforce-gt-710-01g-p3-2711-kr/p/N82E16814487221
285,374.34,MSI GeForce GTX 1060 DirectX 12 GTX 1060 3GT OC 3GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-3gt-oc/p/N82E16814137037
286,459.49,ZOTAC GAMING GeForce RTX 2060 Twin Fan 6GB GDDR6 192-bit Gaming Graphics Card   Super Compact   IceStorm 2.0   ZT-T20600F-10M,https://www.newegg.com/zotac-geforce-rtx-2060-zt-t20600f-10m/p/N82E16814500458
287,85.61,EVGA GeForce GT 1030 SC   02G-P4-6332-KR   2GB GDDR5   Passive   Low Profile,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6332-kr/p/N82E16814487358
288,54.99,MINGYING GeForce GTX 650 DirectX 12 1GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card HDMI DVI VGA,https://www.newegg.com/mingying-geforce-gtx-650-1gb-gddr5/p/1FT-009P-00006
289,599.00,EVGA GeForce GTX 1070 SC2 GAMING iCX   08G-P4-6573-KR   8GB GDDR5   9 Thermal Sensors   Asynchronous Fan Control   Thermal Display LED System   Optimized Airflow Fin Design   Die Cast/Form Fitted Baseplate,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6573-kr/p/N82E16814487320
290,539.00,EVGA GeForce GTX 1070 GAMING   08G-P4-5171-KR   8GB GDDR5   ACX 3.0 & Black Edition,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-5171-kr/p/N82E16814487279
291,44.11,MSI GeForce 210 DirectX 10.1 N210-MD1G/D3 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,https://www.newegg.com/msi-geforce-210-n210-md1g-d3/p/N82E16814127515
292,262.81,ZOTAC GAMING GeForce GTX 1660 6GB GDDR5 192-bit Gaming Graphics Card   Super Compact   ZT-T16600F-10L,https://www.newegg.com/zotac-geforce-gtx-1660-zt-t16600f-10l/p/N82E16814500465
293,95.03,EVGA GeForce GT 1030 DirectX 12 02G-P4-6338-KR 2GB 64-Bit GDDR5 PCI Express 3.0 Video Card,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6338-kr/p/N82E16814487373
294,160.97,ASUS GeForce GTX 1650 Overclocked 4GB Dual-fan Edition HDMI DP 1.4 DVI Graphics Card (DUAL-GTX1650-O4G),https://www.newegg.com/asus-geforce-gtx-1650-dual-gtx1650-o4g/p/N82E16814126321
295,599.00,MSI GeForce GTX 1070 Founders Edition,https://www.newegg.com/msi-geforce-gtx-1070-fe-gtx-1070-founders-ed/p/N82E16814127941
296,825.00,ASUS GeForce GTX 1080 STRIX-GTX1080-8G-GAMING 8GB 256-Bit GDDR5X PCI Express 3.0 Video Card,https://www.newegg.com/asus-geforce-gtx-1080-strix-gtx1080-8g-gaming/p/N82E16814126106
297,833.99,ASUS ROG STRIX GeForce RTX 2080 8G GDDR6 HDMI DP 1.4 USB Type-C Gaming Graphics Card (ROG-STRIX-RTX2080-8G-GAMING),https://www.newegg.com/asus-geforce-rtx-2080-rog-strix-rtx2080-8g-gaming/p/N82E16814126277
298,599.00,EVGA GeForce GTX 1070 Founders Edition   08G-P4-6170-KR   8GB GDDR5   LED   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1070-fe-08g-p4-6170-kr/p/N82E16814487247
299,799.00,EVGA GeForce GTX 1080 FTW Hydro Copper GAMING   08G-P4-6299-KR   8GB GDDR5X   LED   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6299-kr/p/N82E16814487285
300,749.99,ASUS GeForce RTX 2080 8G GDDR6 Dual-Fan Edition VR Ready HDMI DP USB Type-C Graphics Card (DUAL-RTX2080-8G),https://www.newegg.com/asus-geforce-rtx-2080-dual-rtx2080-8g/p/N82E16814126268
301,619.00,EVGA GeForce GTX 1070 FTW2 GAMING iCX   08G-P4-6676-KR   8GB GDDR5   RGB LED   9 Thermal Sensors   Asynchronous Fan Control   Thermal Display LED System   Optimized Airflow Fin Design,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6676-kr/p/N82E16814487321
302,745.00,GIGABYTE GeForce GTX 1080 FE DirectX 12 GV-N1080D5X-8GD-B 8GB 256-Bit GDDR5X ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1080-fe-gv-n1080d5x-8gd-b/p/N82E16814125861
303,78.99,MAXSUN GeForce GT 730 DirectX 12 730HH4G 4GB 128-Bit DDR3 PCI Express 2.0 x16 Standard ATX Video Card HDMI+DVI+VGA,https://www.newegg.com/maxsun-geforce-gt-730-gt-730-hh4g/p/1FT-009J-00021
304,799.00,EVGA GeForce GTX 1080 GAMING ACX 3.0   08G-P4-6181-KR   8GB GDDR5X   LED   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6181-kr/p/N82E16814487246
305,330.00,EVGA 02G-P4-3757-KR G-SYNC Support GeForce GTX 750 Ti 2GB 128-Bit GDDR5 PCI Express 3.0 FTW w/ ACX Cooling Video Card,https://www.newegg.com/evga-geforce-gtx-750-ti-02g-p4-3757-kr/p/N82E16814487028
306,59.98,ZOTAC GeForce GT 710 DirectX 12 ZT-71304-20L 1GB 64-Bit DDR3 PCI Express x1 HDCP Ready Video Card,https://www.newegg.com/zotac-geforce-gt-710-zt-71304-20l/p/1FT-000M-001G7
307,579.00,EVGA GeForce GTX 1070 FTW DT  GAMING ACX 3.0   8GB GDDR5   RGB LED   10CM FAN   10 Power Phases   DX12   08G-P4-6274-KR,https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6274-kr/p/N82E16814487262
308,711.99,MSI GeForce RTX 2070 DirectX 12 RTX 2070 Ventus 8G 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,https://www.newegg.com/msi-geforce-rtx-2070-rtx-2070-ventus-8g/p/N82E16814137376
309,849.99,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080XTREME W-8GD R2 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Xtreme Gaming Water Cooling Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080xtreme-w-8gd-r2/p/N82E16814125878
310,829.00,GIGABYTE GeForce GTX 1080 DirectX 12 GV-N1080TTOC-8GD 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Turbo OC Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080ttoc-8gd/p/N82E16814125908
311,840.00,EVGA GeForce GTX 1080 FTW DT GAMING ACX 3.0   8GB GDDR5X   RGB LED   10CM FAN   10 Power Phases   DX12   08G-P4-6284-KR,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6284-kr/p/N82E16814487252
312,579.00,MSI GeForce GTX 1070 DirectX 12 GTX 1070 AERO 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1070-gtx-1070-aero-8g-oc/p/N82E16814127948
313,584.00,EVGA GeForce GTX 1070 HYBRID GAMING   08G-P4-6178-KR   8GB GDDR5   LED   All-In-One Watercooling   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1070-08g-p4-6178-kr/p/N82E16814487281
314,399.00,MSI GeForce GTX 1060 DirectX 12 GTX 1060 ARMOR 6G OC 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-armor-6g-oc/p/N82E16814127964
315,670.00,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti DUKE 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-duke-8g/p/N82E16814137258
316,420.00,MSI GeForce GTX 1060 6GT OC GDDR5 6GB Dual Fan OC,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-6gt-oc/p/N82E16814127965
317,825.00,EVGA GeForce GTX 1080 SC2 GAMING iCX   08G-P4-6583-KR   8GB GDDR5X   9 Thermal Sensors   Asynchronous Fan Control   Thermal Display LED System   Optimized Airflow Fin Design   Die Cast/Form Fitted Baseplate,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6583-kr/p/N82E16814487318
318,879.00,EVGA GeForce GTX 1080 DirectX 12 08G-P4-5180-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support GAMING Video Card,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-5180-kr/p/N82E16814487278
319,559.00,ASUS GeForce GTX 1070 Founders Edition   GTX1070-8G,https://www.newegg.com/asus-geforce-gtx-1070-fe-gtx1070-8g/p/N82E16814126104
320,558.00,ASUS Turbo GeForce GTX 1070 TURBO-GTX1070-8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-1070-turbo-gtx1070-8g/p/N82E16814126112
321,819.00,ASUS GeForce GTX 1080 TURBO-GTX1080-8G 8GB 256-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-1080-turbo-gtx1080-8g/p/N82E16814126110
322,369.99,ZOTAC GAMING GeForce RTX 2060 AMP 6GB GDDR6 192-bit Gaming Graphics Card   Super Compact   IceStorm 2.0   ZT-T20600D-10M,https://www.newegg.com/zotac-geforce-rtx-2060-zt-t20600d-10m/p/N82E16814500457
323,91.26,EVGA GeForce GT 1030 DirectX 12 02G-P4-6232-KR 2GB 64-Bit SDDR4 PCI Express 3.0 Low Profile Ready Video Card,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6232-kr/p/N82E16814487396
324,60.88,ASUS GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-2GD5-CSM),https://www.newegg.com/asus-geforce-gt-710-gt710-sl-2gd5-csm/p/N82E16814126211
325,709.99,ASUS Turbo GeForce RTX 2080 DirectX 12 TURBO-RTX2080-8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-rtx-2080-turbo-rtx2080-8g-evo/p/N82E16814126324
326,59.99,EVGA GeForce 8400 GS 512MB DirectX 10 512-P3-1301-KR 32-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Graphics Card,https://www.newegg.com/evga-geforce-8400-gs-512-p3-1301-kr/p/1FT-001K-002F6
327,20.99,Dell NVidia Geforce FX5200 128MB VGA DVI Graphic Card G0001 9Y452 09Y452,https://www.newegg.com/dell-fx5200/p/1FT-0001-002S4
328,297.99,NVIDIA GeForce GTX 1070 8GB GDDR5 Micron Memory Graphics Card   PCI Express 3.0   DirectX 12   OpenGL 4.5   1683 MHz - OEM,https://www.newegg.com/nvidia-geforce-gtx-1070/p/1FT-0004-001T6
329,309.99,ASUS Dual GeForce GTX 1070 DirectX 12 DUAL-GTX1070-O8G 8GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-1070-dual-gtx1070-o8g/p/N82E16814126119
330,129.00,EVGA 02G-P4-3753-KR G-SYNC Support GeForce GTX 750 Ti Superclocked 2GB 128-Bit GDDR5 PCI Express 3.0 Video Card,https://www.newegg.com/evga-geforce-gtx-750-ti-superclocked-02g-p4-3753-kr/p/N82E16814487024
331,399.99,EVGA GeForce RTX 2060 SUPER SC BLACK GAMING Video Card   08G-P4-3062-KR   8GB GDDR6   Dual Fans,https://www.newegg.com/evga-geforce-rtx-2060-super-08g-p4-3062-kr/p/N82E16814487485
332,159.99,GIGABYTE GeForce GTX 1650 SUPER DirectX 12 GV-N165SOC-4GD 4GB 128-Bit GDDR6 PCI Express 3.0 x16 Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1650-super-gv-n165soc-4gd/p/N82E16814932232
333,899.99,MSI GeForce GTX 1080 Ti DirectX 12 GeForce GTX 1080 Ti GAMING X 11G 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card- (Chinese Packaging and Manual),https://www.newegg.com/msi-geforce-gtx-1080-ti-gaming-x-11g/p/1FT-0009-004C4
334,3390.00,NVIDIA TITAN V Graphic Card - 1.20 GHz Core - 1.46 GHz Boost Clock - 12 GB HBM2 - Dual Slot Space Required,https://www.newegg.com/p/1FT-0004-00262
335,1099.00,NVIDIA 900-1G611-2550-000 GeForce GTX 1080 Ti Founders Edition DirectX 12 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/nvidia-geforce-gtx-1080-ti-fe-gtx-1080-ti-founders-edition/p/1FT-0004-001S9
336,445.00,EVGA GeForce GTX 970 04G-P4-2974-KR 4GB SC GAMING w/ACX 2.0   Silent Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2974-kr/p/N82E16814487076
337,506.97,PNY GeForce RTX 2070 SUPER Graphic Card - 8 GB GDDR6,https://www.newegg.com/p/N82E16814133796
338,789.99,MSI GeForce GTX 1080 DirectX 12 GTX 1080 ARMOR 8G OC 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-armor-8g-oc/p/N82E16814127945
339,839.00,MSI GeForce GTX 1080 DirectX 12 GTX 1080 GAMING X 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-gaming-x-8g/p/N82E16814127943
340,485.00,MSI GeForce GTX 970 GAMING 4G,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-4g/p/N82E16814127832
341,339.99,GIGABYTE GeForce RTX 2060 WINDFORCE 6G Graphics Card   2 x WINDFORCE Fans   6GB 192-Bit GDDR6   GV-N2060WF2-6GD Video Card,https://www.newegg.com/gigabyte-geforce-rtx-2060-gv-n2060wf2-6gd/p/N82E16814932159
342,77.99,MAXSUN GeForce GT 1030 Low Profile 2GB 64-Bit GDDR5 Support 4K DirectX 12 Shader Model 5.0 OpenGL 4.5,https://www.newegg.com/maxsun-geforce-gt-1030-gt-1030-hh-2g-m-3/p/1FT-009J-00024
343,375.00,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-960-gtx-960-gaming-4g/p/N82E16814127860
344,639.00,EVGA GeForce GTX 1070 Ti DirectX 12 08G-P4-6678-KR 8GB 256-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-6678-kr/p/N82E16814487392
345,99.99,CORN GTX 950 128-Bit 2GB GDDR5 Graphic Card with dual fans GTX950 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI  Play for LOL  PUBG  OW  War Thunder etc.,https://www.newegg.com/p/1FT-0040-00025
346,86.89,ASUS GeForce GT 1030 2GB GDDR5 HDMI DVI Graphics Card (GT1030-2G-CSM),https://www.newegg.com/asus-geforce-gt-1030-gt1030-2g-csm/p/N82E16814126203
347,899.99,MSI GeForce GTX 1080 DirectX 12 GTX 1080 SEA HAWK EK X 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-sea-hawk-ek-x/p/N82E16814127952
348,619.00,EVGA GeForce GTX 1070 Ti SC GAMING 08G-P4-5671-KR 8GB GDDR5 ACX 3.0 & Black Edition,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-5671-kr/p/N82E16814487387
349,380.00,GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060wf2oc-6gd/p/N82E16814125901
350,480.00,EVGA GeForce GTX 980 04G-P4-2982-KR 4GB SC GAMING   Silent Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2982-kr/p/N82E16814487068
351,39.99,MAXSUN GeForce GT 710 DirectX 12 GT 710 HHM3 1GB 64-Bit DDR3 PCI Express 2.0 x16  Low Profile Video Card HDMI+DVI+VGA,https://www.newegg.com/maxsun-geforce-gt-710-gt-710-hhm3/p/1FT-009J-00004
352,315.00,GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060WF2OC-3GD 3GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060wf2oc-3gd/p/N82E16814125906
353,649.00,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-5670-kr/p/N82E16814487386
354,449.00,EVGA GeForce GTX 970 04G-P4-1970-KR 4GB 256-Bit GDDR5 PCI Express 3.0 G-SYNC Support Video Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-1970-kr/p/N82E16814487069
355,199.00,EVGA 01G-P3-1556-KR GeForce GTX 550 Ti (Fermi) FPB 1GB 192-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-550-ti-01g-p3-1556-kr/p/N82E16814130625
356,299.00,MSI GeForce GTX 960 DirectX 12 GTX 960 2GD5T OC 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-960-gtx-960-2gd5t-oc/p/N82E16814127844
357,625.00,EVGA GeForce GTX 1070 Ti FTW2 GAMING 08G-P4-6775-KR   8GB GDDR5 iCX - 9 Thermal Sensors & RGB LED G/P/M,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-6775-kr/p/N82E16814487388
358,449.99,EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0   Silent Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2978-kr/p/N82E16814487077
359,820.00,MSI GeForce GTX 1080 DirectX 12 GTX 1080 AERO 8G OC 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-aero-8g-oc/p/N82E16814127944
360,69.99,MSI Gaming GeForce GT 710 2GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card (GT 710 2GD3H LP),https://www.newegg.com/msi-geforce-gt-710-gt-710-2gd3h-lp/p/1FT-0009-002E2
361,760.00,MSI GeForce GTX 1080 FE DirectX 12 GEFORCE GTX 1080 Founders Edition 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1080-fe-geforce-gtx-1080-founders-edition/p/N82E16814127940
362,129.99,MSI GeForce GT 730 DirectX 12 N730-4GD3V2 4GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gt-730-n730-4gd3v2/p/1FT-0009-002C6
363,869.00,MSI GeForce GTX 1080 DirectX 12 GTX 1080 GAMING 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-gaming-8g/p/N82E16814127950
364,349.00,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-960-gtx-960-gaming-2g/p/N82E16814127843
365,327.00,EVGA GeForce GTX 1050 GAMING   02G-P4-6150-KR   2GB GDDR5   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1050-02g-p4-6150-kr/p/N82E16814487295
366,199.00,EVGA GeForce 8600 GT DirectX 10 256-P2-N751-TR 256MB 128-Bit GDDR3 PCI Express x16 SLI Support Video Card,https://www.newegg.com/evga-geforce-8600-gt-256-p2-n751-tr/p/N82E16814130085
367,318.70,PNY GeForce GTX 1660 Ti Graphic Card - 1.50 GHz Core - 1.77 GHz Boost Clock - 6 GB GDDR6 - Dual Slot Space Required,https://www.newegg.com/p/N82E16814133795
368,445.00,MSI GeForce GTX 970 4GD5T OC,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-4gd5t-oc/p/N82E16814127833
369,475.00,EVGA GeForce GTX 980 04G-P4-2983-KR 4GB SC GAMING w/ACX 2.0   26% Cooler and 36% Quieter Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-2983-kr/p/N82E16814487079
370,199.99,EVGA GeForce GTX 1050 SSC GAMING ACX 3.0   02G-P4-6154-KR   2GB GDDR5   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1050-02g-p4-6154-kr/p/N82E16814487297
371,81.89,MSI GeForce GT 730 2GB DirectX 12 N730-2GD3V3 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX  Video Graphics Card,https://www.newegg.com/msi-geforce-gt-730-n730-2gd3v3/p/1FT-0009-000Y2
372,449.99,EVGA GeForce GTX 970 04G-P4-3975-KR 4GB SSC GAMING w/ACX 2.0+   Whisper Silent Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-3975-kr/p/N82E16814487088
373,510.00,MSI GeForce GTX 970 GAMING 100ME,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-gaming-100me/p/N82E16814127850
374,399.00,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 100ME 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-960-gtx-960-gaming-100me/p/N82E16814127845
375,349.00,GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060G1 GAMING-6GD REV 2.0 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060g1-gaming-6gd-rev-2-0/p/N82E16814125881
376,539.00,EVGA GeForce GTX 980 04G-P4-5988-KR 4GB K|NGP|N GAMING w/ACX 2.0+   Whisper Silent w/ Multi-Color LED Cooler   Customized Overclocking Graphics Card,https://www.newegg.com/evga-geforce-gtx-980-04g-p4-5988-kr/p/N82E16814487099
377,102.69,MSI GeForce GT 730 DirectX 12 N730-4GD3V2 4GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gt-730-n730-4gd3v2/p/N82E16814127907
378,449.99,EVGA GeForce GTX 970 04G-P4-2972-KR 4GB GAMING w/ACX 2.0   Silent Cooling Graphics Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2972-kr/p/N82E16814487075
379,419.00,ASUS GeForce GTX 970 TURBO-GTX970-OC-4GD5 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-970-turbo-gtx970-oc-4gd5/p/N82E16814121926
380,649.00,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5678-KR 8GB GDDR5 SC HYBRID & LED,https://www.newegg.com/evga-geforce-gtx-1070-ti-08g-p4-5678-kr/p/N82E16814487390
381,1099.00,EVGA GeForce GTX TITAN X 12G-P4-2990-KR 12GB GAMING   Play 4k with Ease Graphics Card,https://www.newegg.com/evga-geforce-gtx-titan-x-12g-p4-2990-kr/p/N82E16814487129
382,469.00,EVGA GeForce GTX 970 DirectX 12 04G-P4-3973-KR 4GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-3973-kr/p/N82E16814487136
383,48.99,CORN GTX 650 1GB 128-Bit GDDR5 Graphic Card Video Card GPU GTX650-DCO-1GD5  DirectX 11 PCI Express 3.0 HDCP DVI/VGA/Mini HDMI,https://www.newegg.com/corn-electronics-nvidia-geforce-gtx-650/p/1FT-0040-00001
384,103.99,CORN GTX 750 128-Bit 4GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 VGA/DVI-D/HDMI  Play for LOL  PUBG  OW  War Thunder etc.,https://www.newegg.com/p/1FT-0040-00029
385,299.00,GIGABYTE GeForce GTX 1060 Mini ITX OC 3GB GV-N1060IXOC-3GD Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060ixoc-3gd/p/N82E16814125905
386,32.99,GF FX 5500 FX5500 256 MB PCI Desktop Video Graphics Card Vga Nvidia Chipset,https://www.newegg.com/p/1FT-000N-000P2
387,369.00,GIGABYTE GeForce GTX 1060 DirectX 12 GV-N1060IXOC-6GD 6GB 192-Bit GDDR5 PCI Express 3.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060ixoc-6gd/p/N82E16814125903
388,349.99,EVGA GeForce GTX 1050 SC GAMING   02G-P4-6152-KR   2GB GDDR5   DX12 OSD Support (PXOC),https://www.newegg.com/evga-geforce-gtx-1050-02g-p4-6152-kr/p/N82E16814487296
